id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement
3179100435,20140715T000000,641000,2,1,1420,5332,1070,350
822079033,20150422T000000,350000,3,1.5,1250,219978,1250,0
8857600960,20140819T000000,205000,3,1,940,7980,940,0
1774000200,20141202T000000,400000,3,1.75,1920,9102,1920,0
2024069128,20141110T000000,1.03E+06,3,2.5,3545,9816,2610,935
1049010390,20150319T000000,505000,3,2,1260,5460,1260,0
7905370390,20141009T000000,475000,5,2.5,2340,7200,1300,1040
4140090240,20141105T000000,520000,3,2.25,2590,9263,1440,1150
4055700030,20150502T000000,1.45E+06,3,4.5,3970,24920,3260,710
3775300030,20141231T000000,333500,3,1.75,1220,9732,1220,0
2525300030,20150222T000000,232000,3,1,1400,10403,1400,0
1324059104,20150421T000000,691100,3,2.75,2360,16117,1710,650
2287000030,20141014T000000,811000,3,1.75,1870,9897,1870,0
7702010030,20140520T000000,551000,3,2.5,2830,5802,2830,0
1529200340,20150108T000000,496500,3,2.5,2260,3640,2260,0
2122039094,20141126T000000,705000,3,3,1970,20978,1770,200
1742800030,20140612T000000,578000,4,2.5,3140,9225,1770,1370
1796360350,20150128T000000,255000,3,1.75,1240,8659,1240,0
6154500070,20140626T000000,1.05E+06,4,3.5,3450,7832,3450,0
1843100340,20150305T000000,348000,3,2.25,2570,8491,2570,0
8944290160,20141104T000000,230000,3,2,1510,3413,1510,0
4166600473,20141209T000000,359500,4,2.25,2390,11250,2390,0
7282300125,20141112T000000,330000,3,1,980,7000,980,0
8658300340,20140523T000000,80000,1,0.75,430,5050,430,0
2419600075,20141201T000000,465000,3,1.75,1480,6360,1480,0
2621760350,20141015T000000,325000,4,2.5,1850,7324,1850,0
1723049270,20150107T000000,340500,3,2,2270,28025,1920,350
4123840310,20150106T000000,342500,3,2.5,1810,5192,1810,0
2172000075,20140623T000000,290900,2,2,1610,17600,1610,0
8651611170,20150213T000000,868700,3,4.25,3840,6161,3840,0
8820902200,20141113T000000,1.20E+06,4,2.75,4110,8400,3130,980
8651610890,20141014T000000,1.15E+06,4,3.25,4190,10259,3150,1040
1853080570,20140811T000000,859900,4,2.75,3390,6298,3390,0
3629920030,20140808T000000,520000,4,2.25,1890,3006,1890,0
1604602050,20140711T000000,460000,3,2.5,1610,2527,1080,530
6844700810,20140901T000000,438924,3,1.5,1050,4590,850,200
66000070,20150406T000000,315000,2,1,630,6550,630,0
6665800030,20140718T000000,590000,4,2.75,2910,10650,1780,1130
2205700350,20141104T000000,378500,4,1.75,1700,8640,850,850
5466000030,20140603T000000,328500,3,2.5,1950,8130,1950,0
6189200125,20150325T000000,849950,3,3,2990,9773,2990,0
9169600135,20141027T000000,525000,3,1.5,1350,6000,900,450
2625069070,20150410T000000,1.39E+06,4,3.25,4860,181319,4860,0
8732131090,20150428T000000,295000,4,2.5,2160,7725,1460,700
9286000240,20140711T000000,1.07E+06,6,3.5,4860,11793,3860,1000
1895000260,20140721T000000,207950,2,2,890,5000,890,0
8691370400,20141216T000000,699900,4,2.75,2810,7302,2810,0
5423010350,20150210T000000,1.28E+06,5,2.5,3400,9500,3400,0
8562501040,20141120T000000,452000,4,1.5,1580,7350,960,620
2475200140,20150205T000000,370000,3,2,1680,5036,1680,0
7942100310,20150127T000000,232000,3,1.75,1300,11230,1300,0
3760000030,20141030T000000,669950,5,2.5,2820,14062,2380,440
1727500340,20140614T000000,397500,3,2,1510,6710,1070,440
9828702519,20140512T000000,490000,2,2.5,1230,1391,870,360
4432600075,20150128T000000,725000,4,2,2110,4140,1710,400
7806300030,20140917T000000,299000,3,2.75,3080,19635,1610,1470
9274202270,20140818T000000,625000,2,1.5,1490,5750,1190,300
7852030960,20141106T000000,437500,3,2.5,2120,4500,2120,0
7852170140,20150510T000000,650000,4,2.5,3180,5438,3180,0
7518503335,20140519T000000,475000,2,1,1490,3825,860,630
5467900070,20140502T000000,342000,3,2,1930,11947,1930,0
1245002952,20141015T000000,1.20E+06,4,2.5,2770,7800,2770,0
8906200070,20150210T000000,280000,3,1.5,1670,11610,1670,0
5379805885,20140521T000000,240000,2,1.75,1330,7200,1330,0
2769600560,20140527T000000,529000,3,1,1210,3328,1210,0
9238901420,20150202T000000,442000,3,1,1190,5100,1030,160
5113400431,20140508T000000,615000,2,1,1540,6872,820,720
3885805665,20140612T000000,1.49E+06,4,3.75,4030,10800,4030,0
8121200810,20150505T000000,585000,4,1.75,2430,7559,1580,850
5126310400,20150305T000000,480000,4,2.5,2600,7787,2600,0
7322910030,20140721T000000,1.10E+06,5,3.5,4410,57063,4410,0
2827100070,20141105T000000,290000,4,1,1330,8184,1330,0
9276201895,20140820T000000,615000,3,1.75,1900,5000,950,950
4402700070,20150311T000000,300000,2,1,1100,7680,1100,0
1922059046,20141029T000000,308000,3,1,1980,39150,1580,400
925059288,20150507T000000,750000,3,2.5,2400,7745,2400,0
4386700135,20141114T000000,2.25E+06,4,2.25,4760,8036,3390,1370
1923069078,20140805T000000,890000,4,3.25,3180,194278,3180,0
1432400335,20150325T000000,288000,3,1,1190,7560,1190,0
1180003090,20140906T000000,190000,2,1,630,6000,630,0
726049331,20150326T000000,515000,5,3,2530,5105,1520,1010
3340401555,20141105T000000,235000,4,1.5,1690,11054,1690,0
7453000070,20140818T000000,275000,2,1,940,5000,940,0
4348800030,20141121T000000,727500,2,2,1240,9119,1240,0
7202331420,20140620T000000,650000,4,2.5,3040,6587,3040,0
3225079035,20140618T000000,1.60E+06,6,5,6050,230652,6050,0
6381500700,20141105T000000,365000,4,1,1590,7085,1590,0
339500160,20141008T000000,662000,3,1.75,2500,36947,2500,0
1545807610,20150429T000000,270500,3,2.5,1780,7848,1320,460
1843200240,20150505T000000,200000,2,1.5,1360,1898,1360,0
4403600270,20150224T000000,970000,4,3.25,4740,76230,4740,0
2008200060,20140624T000000,160000,3,1.5,1010,9600,1010,0
1521069070,20150218T000000,204000,3,1,1040,7405,1040,0
2459500310,20150218T000000,358000,3,2.25,1610,6655,1610,0
6204420070,20150501T000000,452000,4,1.75,1570,8268,1570,0
5694500105,20141204T000000,595000,2,2,1510,4000,1010,500
5466410030,20150410T000000,249000,3,2,1360,6082,1360,0
9485740340,20150310T000000,346900,4,2.5,1970,5106,1970,0
622049114,20150218T000000,2.13E+06,3,2.5,5403,24069,5403,0
2270000070,20141030T000000,280000,4,2.5,1560,4350,1560,0
1310900260,20141013T000000,318888,4,1.75,2320,12000,2270,50
224069094,20140911T000000,530000,3,2.25,2120,40518,2120,0
7800800160,20141121T000000,375000,3,2.25,2120,18500,2120,0
2944000240,20150422T000000,910000,4,2.5,3350,29242,3350,0
4139400710,20140523T000000,782000,4,2.5,2380,9614,2380,0
7899800860,20150319T000000,259950,2,2,1070,649,720,350
2473420140,20140923T000000,315000,4,2.75,2300,18360,1560,740
5000500055,20140528T000000,215000,2,1,1320,8865,1320,0
4099500935,20140723T000000,705000,3,1.75,2180,10221,1140,1040
1373800295,20141013T000000,1.45E+06,3,3,4380,6320,3580,800
4025300135,20150508T000000,451000,3,1.75,1790,9813,1790,0
3294700310,20140902T000000,261000,2,1,750,8125,750,0
8718500075,20141117T000000,396000,3,1.5,1300,8280,1300,0
4309710240,20140722T000000,725000,4,2.5,2990,29170,2990,0
5486800070,20140620T000000,1.95E+06,7,3.5,4640,15235,2860,1780
236400320,20140715T000000,238000,4,1,1400,7242,1400,0
4376700570,20150427T000000,750000,6,1.75,2750,9563,2750,0
8648100200,20141027T000000,331500,4,2.5,2050,10271,2050,0
3624079046,20141028T000000,460000,4,3,2230,108900,1410,820
1921069084,20140707T000000,404950,4,2.25,2340,217014,2340,0
6431500140,20141217T000000,880000,3,2.5,2870,5163,2870,0
2725069050,20140613T000000,863000,4,2.5,4120,22370,4120,0
5307100060,20141216T000000,638700,3,1.75,2080,9162,1370,710
7203102050,20140728T000000,435000,3,2.5,1840,5680,1840,0
561000075,20141231T000000,260000,3,1,1180,5350,1180,0
2436701180,20140814T000000,671500,5,2.75,2160,4000,1530,630
809002765,20141022T000000,610000,3,1,1180,3400,1180,0
4045500710,20141218T000000,405000,2,0.75,1160,15029,870,290
5104510270,20140718T000000,338900,4,2.5,1830,5612,1830,0
98020350,20150123T000000,720000,4,4,3200,7708,3200,0
1714900060,20150424T000000,442000,5,3,2560,5445,1760,800
1189000030,20140603T000000,650000,5,2.75,2550,5040,2550,0
2473360060,20150102T000000,263500,3,1.75,1330,9917,1040,290
222069082,20141217T000000,300000,2,1,1220,75794,1220,0
8669160310,20141209T000000,266000,3,2.5,1805,3402,1805,0
1526069135,20141211T000000,930000,4,4,6050,84942,4150,1900
1088650310,20150127T000000,530000,4,2.5,2320,5493,2320,0
8945200860,20141211T000000,180000,3,1,1384,8960,1384,0
7853240200,20140516T000000,619000,3,2.5,2720,6439,2720,0
7511800070,20140821T000000,264000,3,1.5,1820,10608,1820,0
2998800125,20140701T000000,730000,2,2.25,2130,4920,1530,600
3876300310,20141022T000000,439000,4,2.25,2060,10070,2060,0
5419800510,20141117T000000,268500,4,1.75,1420,7500,1080,340
192460060,20140715T000000,330000,3,1.75,1510,15744,1510,0
7942601895,20140819T000000,640000,3,2.5,2160,4000,1960,200
7504010570,20140708T000000,900000,3,2.5,3180,12600,3180,0
1442740140,20140930T000000,370000,3,2.25,2110,13300,2110,0
6909200575,20150314T000000,685000,3,2,2060,2900,1330,730
2525069041,20140904T000000,505000,3,1.5,1830,217800,1010,820
3620069036,20141021T000000,265000,3,1.75,1820,32666,1820,0
2781280390,20150324T000000,290000,3,2.5,1610,2937,1610,0
9542830350,20140902T000000,296000,4,2.5,1780,3600,1780,0
1123049053,20150213T000000,360000,4,2.5,1840,9611,1840,0
8018600765,20140604T000000,240500,3,1.75,1460,10584,990,470
3278600240,20140722T000000,372500,2,2.5,1400,2958,1400,0
7846200070,20141002T000000,595000,3,2.5,3370,14402,3370,0
662310400,20141017T000000,515000,4,3,3590,8249,3590,0
8651100140,20140805T000000,1.22E+06,4,2.25,3200,15367,3200,0
8682250350,20141009T000000,507000,2,1.75,1670,6460,1670,0
3211230260,20150204T000000,399950,4,2,2420,31465,2420,0
4233400340,20140820T000000,185000,3,1.75,1430,10816,1430,0
7199350340,20140825T000000,460000,3,1.75,1440,7070,1440,0
3904901710,20150224T000000,435500,3,2.25,1450,4789,1450,0
240000058,20150408T000000,469000,4,2.75,3550,13938,2100,1450
6865200444,20140505T000000,531000,2,3,1270,1175,1110,160
9498200046,20150206T000000,443500,2,1,940,6804,940,0
1796380960,20141126T000000,223000,3,2,1670,6824,1300,370
5631500868,20150417T000000,590000,4,3.5,3100,15842,2400,700
3126049411,20141209T000000,340000,2,2.5,1100,1760,1100,0
2321300390,20141105T000000,650000,3,2,1870,3388,1230,640
3905040800,20140925T000000,533600,3,2.5,1930,5080,1930,0
4379400260,20140610T000000,695000,3,2.75,2540,4694,2540,0
5115000160,20140617T000000,242000,3,1.75,1280,7524,1280,0
2826049234,20150114T000000,425000,3,2.25,1820,8814,1280,540
6600700030,20150506T000000,525000,3,2.25,1490,9414,1490,0
3904930240,20140922T000000,485000,3,2.5,1880,5502,1880,0
9407110700,20150113T000000,175000,3,1,1250,9775,1250,0
1682500160,20140619T000000,210000,3,2,1440,7210,1440,0
8078570390,20150415T000000,260000,3,2.5,1920,7415,1920,0
3010300240,20140623T000000,577000,3,2.5,2060,5750,1330,730
9500900135,20141021T000000,200000,3,1.5,1210,10588,1210,0
461001615,20150225T000000,605000,2,1.75,1760,5000,940,820
6411600069,20140521T000000,325000,3,1,990,6750,990,0
7812800565,20140814T000000,289500,3,1,960,6400,820,140
7548300731,20140808T000000,559950,3,2.5,1660,1458,1660,0
8925100390,20150406T000000,1.04E+06,3,1.75,1900,9375,1330,570
7010700292,20141009T000000,543500,3,2.25,1270,2790,990,280
9485951170,20140522T000000,480000,4,2.25,3250,34293,3250,0
5437820310,20140523T000000,218000,3,1,960,9633,960,0
582000135,20140622T000000,565000,2,1.75,1330,6000,960,370
3204800370,20141212T000000,426700,3,1.75,2080,7700,1600,480
8832900550,20140912T000000,650000,3,2.5,2690,11575,2130,560
9550204515,20140924T000000,542000,2,1,890,3060,770,120
7199330390,20140624T000000,415000,3,1.75,1070,8000,1070,0
6131600060,20140815T000000,214000,3,1,1200,8316,1200,0
5379805460,20150121T000000,245000,3,1.5,1360,8910,1360,0
7212652180,20140701T000000,314500,3,2,2050,13303,2050,0
6379500640,20150409T000000,1.12E+06,3,1.5,3000,5750,2000,1000
4315700060,20150303T000000,378000,2,2,1300,3850,800,500
3329500060,20140728T000000,305000,4,2.5,2250,9091,1340,910
4140090320,20150320T000000,595000,5,2.75,3740,6750,1980,1760
9385200045,20150512T000000,729500,3,2.5,1660,1091,1530,130
7852180340,20140930T000000,430000,3,2.5,2360,6699,2360,0
1545804340,20150409T000000,240000,3,1.75,1760,6500,1150,610
2490200320,20150320T000000,545000,3,1.75,1680,6200,1680,0
2218000335,20140707T000000,530000,3,1.75,1320,2500,870,450
922049078,20141118T000000,157000,1,1,870,26326,870,0
2586800270,20150407T000000,425000,4,1,1260,7645,1260,0
4338800370,20141117T000000,220000,3,1,1000,6020,1000,0
7214700350,20141124T000000,521000,4,1.75,2020,36400,1550,470
3226200105,20140523T000000,325000,3,1,1920,6862,1120,800
2324039036,20150403T000000,597500,3,2,2150,5400,1380,770
7849202231,20140723T000000,337000,3,2.5,1470,3976,1470,0
5196410260,20150422T000000,1.00E+06,3,2.5,3180,10492,3180,0
3760500116,20141120T000000,3.07E+06,3,2.5,3930,55867,2330,1600
2985800030,20140507T000000,495000,3,1,990,6000,990,0
259900160,20150102T000000,748000,4,3.5,2770,3330,1970,800
708000030,20140902T000000,888000,3,1.5,1250,8710,1250,0
192460310,20150324T000000,269900,3,1.75,1140,22267,1140,0
9412200260,20141113T000000,496500,4,2.5,2250,14440,1550,700
1062100116,20150121T000000,475000,3,2.5,1640,5097,1640,0
6798100662,20140527T000000,312000,3,1.5,1255,1374,1255,0
1775920350,20141124T000000,323000,3,1,1290,12231,1290,0
2525500260,20141124T000000,331000,3,1.75,1300,9079,1300,0
6145600041,20140514T000000,306000,3,1.5,1220,1086,1220,0
3300701615,20140930T000000,655000,4,2.5,2630,4000,2630,0
5151600340,20140709T000000,290000,3,1.5,1950,15954,1950,0
7613700521,20140802T000000,1.25E+06,4,3.25,3160,5000,2360,800
2710600045,20140616T000000,460000,3,1.75,1550,4708,860,690
5101405124,20140912T000000,435000,4,2.5,1700,6380,850,850
6067910030,20150316T000000,664000,4,2.75,2510,11880,1630,880
1959701890,20140729T000000,865000,4,1.75,1800,4180,1800,0
1402200340,20140813T000000,385000,3,1.75,1800,18000,1200,600
3558900070,20140718T000000,497000,3,2.25,1870,9315,1350,520
7846700310,20140623T000000,280000,2,1,1010,3000,1010,0
3348401740,20150127T000000,188000,2,1.5,1120,17487,1120,0
3013300288,20140930T000000,478500,3,1,2090,4755,1200,890
7852070060,20140731T000000,1.15E+06,4,3.5,4370,18361,4370,0
5029450160,20140815T000000,222000,3,2,1440,7187,970,470
3526069070,20140528T000000,799000,4,3,2580,209523,2580,0
5104540240,20140609T000000,609900,4,2.5,3190,7399,3190,0
3438500486,20141016T000000,413000,4,3.5,2380,5809,1750,630
5102400105,20141013T000000,400000,4,1,1420,4875,1420,0
2346200030,20150105T000000,802541,5,2.75,2990,6768,2990,0
1321710030,20140519T000000,320000,3,2.5,2680,7757,2680,0
7853290030,20150311T000000,507000,4,2.5,2730,7649,2730,0
1566100400,20140924T000000,387500,3,1,1220,8329,1220,0
1775800800,20150224T000000,396000,3,1,1500,12616,1500,0
9133600075,20140821T000000,373000,3,1.75,1830,11788,1430,400
5450900060,20140923T000000,1.48E+06,5,2.5,4570,19252,4570,0
1402600700,20140721T000000,359900,4,2.25,2470,7698,2470,0
8024200350,20150304T000000,410000,2,1,800,4342,670,130
3121500340,20140712T000000,690000,4,2.5,2900,23488,2900,0
7697870860,20140625T000000,245000,3,2,1410,5760,1410,0
7527200030,20141229T000000,700000,5,2.5,2830,25958,1610,1220
2013200390,20140922T000000,268000,4,1.75,1680,9966,1100,580
766500030,20140610T000000,225000,3,1.75,1760,26055,920,840
6664000030,20141009T000000,980000,4,2.25,2240,11034,2240,0
9349900105,20150407T000000,795000,2,1,1380,5000,1380,0
1895000045,20150504T000000,195000,2,1,820,5100,820,0
6205500030,20141103T000000,480000,4,2,2180,10575,1730,450
7011200260,20141219T000000,485000,4,2,1400,3600,1100,300
41000454,20140815T000000,130000,2,1,880,9000,880,0
7203600550,20140804T000000,325000,2,1,1060,5703,1060,0
9477200560,20150413T000000,440000,3,1.75,1530,7245,1530,0
4022907770,20141014T000000,550000,4,1.75,2480,14782,1460,1020
5231000060,20140805T000000,310000,3,1.75,1490,7150,1490,0
6055000310,20140701T000000,530000,3,2.5,3660,39478,3260,400
3216900060,20140625T000000,390000,4,2.5,2340,8548,2340,0
7967200060,20140908T000000,243000,3,1.75,1450,12125,1450,0
8077210350,20140722T000000,639000,4,2.5,2210,9875,2210,0
7203000640,20140918T000000,215000,4,1,1130,7400,1130,0
2988000070,20150304T000000,405000,5,1.75,1550,10500,1100,450
3832200070,20141222T000000,250000,4,1.75,1710,7140,1010,700
3670500710,20140715T000000,405500,3,1.5,1010,8108,1010,0
8820903380,20140728T000000,452000,6,2.25,2660,13579,2660,0
8820903380,20150102T000000,730000,6,2.25,2660,13579,2660,0
4233400400,20150414T000000,267000,3,2,1300,9644,1300,0
3793500550,20140808T000000,289950,3,2.5,1670,6186,1670,0
6431000270,20140728T000000,565000,2,1,960,4080,960,0
2225059214,20140808T000000,1.58E+06,4,3.25,4670,51836,4670,0
7694800270,20150420T000000,636000,3,2.5,2140,2770,1770,370
2171400197,20140918T000000,350000,5,3,2520,5500,1550,970
2473400340,20140604T000000,320000,3,1.5,1650,9380,1130,520
3530490070,20140613T000000,210000,2,1.75,1440,5680,1440,0
1932300075,20140910T000000,245000,2,1,1050,5900,1050,0
2525000510,20141106T000000,328000,3,1.75,1470,7650,1130,340
1853000510,20140509T000000,985000,4,2.25,4230,37769,4230,0
1742800060,20140612T000000,501000,3,1.75,1970,7972,1370,600
2723089104,20140917T000000,315000,3,2.25,1540,17424,1540,0
2619950350,20140508T000000,403000,3,2.75,2090,8354,2090,0
4021100045,20140715T000000,550000,3,2,2380,17950,2110,270
731500200,20150113T000000,347500,4,2.5,2156,3562,2156,0
2591820310,20141006T000000,365000,4,2.25,2070,8893,2070,0
3626039299,20150224T000000,588000,3,1,1910,8167,1270,640
9346980140,20140820T000000,605000,3,1.75,1920,7400,1260,660
6613000140,20141113T000000,1.30E+06,3,3.25,3400,5979,2290,1110
8159610060,20141119T000000,233000,3,2,1400,9177,1400,0
7830800339,20140728T000000,360000,4,2.5,2210,17715,2210,0
1588600045,20141215T000000,459000,2,1.75,1170,4887,1020,150
826069046,20141107T000000,740000,3,2,2100,72745,2100,0
1771000890,20140917T000000,305000,3,1,1160,9750,1160,0
3300701170,20140620T000000,395000,3,1,1500,4000,900,600
7340500270,20150123T000000,560000,4,2.5,2940,6000,2940,0
9277200111,20140714T000000,650000,4,1.75,2010,5070,1300,710
293720140,20140605T000000,449950,3,2.5,2170,4912,2170,0
579003610,20150224T000000,517500,3,1.5,1430,5200,1250,180
1138020200,20140903T000000,435000,4,1.5,1510,6460,1070,440
3432500200,20150409T000000,329999,3,1,1150,6908,800,350
1563102435,20141210T000000,950000,3,1.75,2150,4200,1140,1010
3959400710,20140730T000000,447000,3,1,1370,6001,1230,140
8682300890,20140828T000000,699800,2,2.5,2380,6600,2380,0
4385700765,20140603T000000,850000,3,1.75,1370,3850,770,600
5149300200,20140902T000000,316500,3,1.75,1600,14250,1070,530
9323600060,20140715T000000,942500,5,3.5,3750,9612,2030,1720
9273200140,20150121T000000,1.31E+06,2,2.25,3950,3938,2910,1040
9542300320,20150202T000000,856600,4,2.25,2400,13430,2400,0
770000045,20141024T000000,405600,5,1.5,2830,4000,2830,0
6979900390,20140529T000000,565000,4,2.5,2440,22594,2440,0
6379500159,20140911T000000,400000,3,2.25,1190,1149,1050,140
826079094,20150324T000000,330000,3,2,1400,218252,1400,0
8856940060,20150227T000000,374950,4,2.75,2730,4683,2730,0
